,iso3,year,country_emdat,tot_damages_year,nr_disasters_per_year,country,ccl_nlp,polity2,gdp,Country Name,pop,gdp_pc
1052,UKR,2017,Ukraine,0.0,1,Ukraine,12.0,4.0,112190.0,Ukraine,44831135.0,0.0025025018884754983
1053,UKR,2018,Ukraine,0.0,1,Ukraine,13.0,4.0,130901.0,Ukraine,44622516.0,0.002933519033305966
1054,USA,2000,United States of America (the),9.034842,30,United States of America,4.0,10.0,10252345.0,United States,282162411.0,0.036334907132615904
1055,USA,2001,United States of America (the),9.735626,26,United States of America,4.0,10.0,10581821.0,United States,284968955.0,0.03713324140870011
1056,USA,2002,United States of America (the),16.299759,32,United States of America,4.0,10.0,10936419.0,United States,287625193.0,0.03802316092665777
1057,USA,2003,United States of America (the),27.645169,22,United States of America,4.0,10.0,11458243.0,United States,290107933.0,0.03949648284867825
1058,USA,2004,United States of America (the),79.949956,20,United States of America,4.0,10.0,12213729.0,United States,292805298.0,0.04171280056551436
1059,USA,2005,United States of America (the),220.698232,16,United States of America,5.0,10.0,13036640.0,United States,295516599.0,0.044114747002756347
1060,USA,2006,United States of America (the),8.431,28,United States of America,5.0,10.0,13814611.0,United States,298379912.0,0.04629873005659979
1061,USA,2007,United States of America (the),12.628287,23,United States of America,7.0,10.0,14451858.0,United States,301231207.0,0.04797596551807463
1062,USA,2008,United States of America (the),72.824932,21,United States of America,9.0,10.0,14712844.0,United States,304093966.0,0.048382558172824774
1063,USA,2009,United States of America (the),15.479866,17,United States of America,10.0,10.0,14448933.0,United States,306771529.0,0.047099980389640396
1064,USA,2010,United States of America (the),11.370374,15,United States of America,10.0,10.0,14992052.0,United States,309321666.0,0.04846751342662172
1065,USA,2011,United States of America (the),71.595092,23,United States of America,10.0,10.0,15542581.0,United States,311556874.0,0.049886817775684836
1066,USA,2012,United States of America (the),116.27575,25,United States of America,10.0,10.0,16197007.0,United States,313830990.0,0.05161060416627434
1067,USA,2013,United States of America (the),20.689843,28,United States of America,10.0,10.0,16784849.0,United States,315993715.0,0.053117667229552336
1068,USA,2014,United States of America (the),18.402979,19,United States of America,11.0,10.0,17527163.0,United States,318301008.0,0.05506474236487495
1069,USA,2015,United States of America (the),29.23748,29,United States of America,13.0,10.0,18224704.0,United States,320635163.0,0.05683938040195548
1070,USA,2016,United States of America (the),50.466591,26,United States of America,14.0,8.0,18714960.0,United States,322941311.0,0.0579515824161623
1071,USA,2017,United States of America (the),210.600955,24,United States of America,14.0,8.0,19519353.0,United States,324985539.0,0.06006222018389563
1072,USA,2018,United States of America (the),71.49049,19,United States of America,15.0,8.0,20580159.0,United States,326687501.0,0.06299646890990176
1073,YEM,2000,Yemen,0.0,1,Yemen,1.0,-2.0,9652.0,"Yemen, Rep.",17409072.0,0.000554423578695062
1074,YEM,2001,Yemen,0.0,3,Yemen,1.0,-2.0,9861.0,"Yemen, Rep.",17918373.0,0.0005503289835522455
1075,YEM,2002,Yemen,0.0,4,Yemen,1.0,-2.0,10694.0,"Yemen, Rep.",18443691.0,0.0005798188659742781
1076,YEM,2003,Yemen,0.0,1,Yemen,1.0,-2.0,11777.0,"Yemen, Rep.",18985000.0,0.0006203318409270476
1077,YEM,2005,Yemen,0.0,4,Yemen,3.0,-2.0,16746.0,"Yemen, Rep.",20107409.0,0.0008328273423990132
1078,YEM,2006,Yemen,0.0,2,Yemen,3.0,-2.0,19061.0,"Yemen, Rep.",20687646.0,0.0009213711410181709
1079,YEM,2007,Yemen,0.0,3,Yemen,3.0,-2.0,21650.0,"Yemen, Rep.",21282515.0,0.001017266991236703
1080,YEM,2008,Yemen,0.503421,1,Yemen,3.0,-2.0,26910.0,"Yemen, Rep.",21892146.0,0.0012292079543047081
1081,YEM,2009,Yemen,0.0,1,Yemen,5.0,-2.0,25130.0,"Yemen, Rep.",22516460.0,0.0011160724199097017
1082,YEM,2010,Yemen,0.0,2,Yemen,5.0,-2.0,30906.0,"Yemen, Rep.",23154855.0,0.0013347524741571476
1083,YEM,2013,Yemen,0.0,1,Yemen,6.0,3.0,40415.0,"Yemen, Rep.",25147109.0,0.0016071429920632228
1084,YEM,2015,Yemen,0.22865,3,Yemen,6.0,0.0,42450.0,"Yemen, Rep.",26497889.0,0.0016020144095252268
1085,YEM,2016,Yemen,0.0,3,Yemen,6.0,0.0,30935.0,"Yemen, Rep.",27168210.0,0.0011386469701169125
1086,YEM,2017,Yemen,0.0,3,Yemen,6.0,0.0,26736.0,"Yemen, Rep.",27834821.0,0.0009605235111804743
1087,YEM,2018,Yemen,0.0,2,Yemen,6.0,0.0,23486.0,"Yemen, Rep.",28498687.0,0.0008241081422452901
1088,ZAF,2003,South Africa,0.0,2,South Africa,1.0,9.0,175256.0,South Africa,46719196.0,0.0037512631852654314
1089,ZAF,2004,South Africa,0.0,3,South Africa,1.0,9.0,228590.0,South Africa,47291610.0,0.00483362693720937
1090,ZAF,2006,South Africa,0.290337,2,South Africa,2.0,9.0,271638.0,South Africa,48489459.0,0.005602001045216859
1091,ZAF,2007,South Africa,0.0,3,South Africa,2.0,9.0,299415.0,South Africa,49119759.0,0.00609561215477462
1092,ZAF,2008,South Africa,0.542769,4,South Africa,3.0,9.0,286769.0,South Africa,49779471.0,0.005760788418181463
1093,ZAF,2009,South Africa,0.018946,4,South Africa,5.0,9.0,295936.0,South Africa,50477011.0,0.005862787715381959
1094,ZAF,2010,South Africa,0.0,1,South Africa,6.0,9.0,375349.0,South Africa,51216964.0,0.0073286069826395805
1095,ZAF,2011,South Africa,0.266224,3,South Africa,7.0,9.0,416418.0,South Africa,52004172.0,0.008007396021996082
1096,ZAF,2012,South Africa,0.236043,2,South Africa,8.0,9.0,396332.0,South Africa,52834005.0,0.007501456684951292
1097,ZAF,2013,South Africa,0.0,1,South Africa,8.0,9.0,366829.0,South Africa,53689236.0,0.006832449618020268
1098,ZAF,2014,South Africa,0.097292,1,South Africa,9.0,9.0,350904.0,South Africa,54545991.0,0.006433176729706863
1099,ZAF,2015,South Africa,0.285813,1,South Africa,10.0,9.0,317620.0,South Africa,55386367.0,0.005734624190100788
1100,ZAF,2016,South Africa,0.316122,3,South Africa,10.0,9.0,296357.0,South Africa,56203654.0,0.0052729133945632785
1101,ZAF,2017,South Africa,2.457436,5,South Africa,11.0,9.0,349554.0,South Africa,57000451.0,0.006132477793903771
1102,ZMB,2000,Zambia,0.0,3,Zambia,1.0,1.0,3600.0,Zambia,10415944.0,0.0003456239780090984
1103,ZMB,2001,Zambia,0.0,2,Zambia,1.0,5.0,4094.0,Zambia,10692193.0,0.00038289619351240665
1104,ZMB,2003,Zambia,0.0,3,Zambia,1.0,5.0,4901.0,Zambia,11256743.0,0.000435383485258569
1105,ZMB,2004,Zambia,0.0,1,Zambia,1.0,5.0,6221.0,Zambia,11550642.0,0.0005385847816943855
1106,ZMB,2005,Zambia,0.0,3,Zambia,1.0,5.0,8331.0,Zambia,11856247.0,0.0007026675473275818
1107,ZMB,2006,Zambia,0.0,1,Zambia,1.0,5.0,12756.0,Zambia,12173514.0,0.0010478486326955389
1108,ZMB,2007,Zambia,0.0,4,Zambia,2.0,5.0,14056.0,Zambia,12502958.0,0.001124213966007084
1109,ZMB,2008,Zambia,0.0,2,Zambia,4.0,7.0,17910.0,Zambia,12848530.0,0.0013939337807515723
1110,ZMB,2009,Zambia,0.0,2,Zambia,4.0,7.0,15328.0,Zambia,13215139.0,0.001159881859736776
1111,ZMB,2010,Zambia,0.0,2,Zambia,6.0,7.0,20265.0,Zambia,13605984.0,0.0014894181854101843
1112,ZMB,2011,Zambia,0.0,1,Zambia,8.0,7.0,23459.0,Zambia,14023193.0,0.0016728715065106785
1113,ZMB,2012,Zambia,0.0,1,Zambia,8.0,7.0,25503.0,Zambia,14465121.0,0.0017630685564261786
1114,ZMB,2013,Zambia,0.0,1,Zambia,8.0,7.0,28045.0,Zambia,14926504.0,0.0018788726415776928
1115,ZMB,2014,Zambia,0.0,1,Zambia,9.0,7.0,27150.0,Zambia,15399753.0,0.001763015289920559
1116,ZMB,2017,Zambia,0.0,1,Zambia,17.0,6.0,25868.0,Zambia,16853688.0,0.0015348569405105874
1117,ZWE,2000,Zimbabwe,0.114714,4,Zimbabwe,1.0,-3.0,6689.0,Zimbabwe,11881477.0,0.0005629771450132
1118,ZWE,2001,Zimbabwe,0.005509,2,Zimbabwe,1.0,-4.0,6777.0,Zimbabwe,11923914.0,0.0005683536462943292
1119,ZWE,2002,Zimbabwe,0.0,2,Zimbabwe,1.0,-4.0,6342.0,Zimbabwe,11954290.0,0.0005305208423084934
1120,ZWE,2003,Zimbabwe,0.294599,3,Zimbabwe,3.0,-4.0,5727.0,Zimbabwe,11982224.0,0.0004779580151397604
1121,ZWE,2005,Zimbabwe,0.0,2,Zimbabwe,3.0,-4.0,5755.0,Zimbabwe,12076699.0,0.00047653750416401037
1122,ZWE,2007,Zimbabwe,0.001568,5,Zimbabwe,3.0,-4.0,5291.0,Zimbabwe,12255922.0,0.000431709666559562
1123,ZWE,2008,Zimbabwe,0.0,1,Zimbabwe,3.0,-4.0,4415.0,Zimbabwe,12379549.0,0.0003566365786023384
1124,ZWE,2009,Zimbabwe,0.0,2,Zimbabwe,3.0,1.0,9665.0,Zimbabwe,12526968.0,0.0007715354585403268
1125,ZWE,2010,Zimbabwe,0.0,4,Zimbabwe,3.0,1.0,12041.0,Zimbabwe,12697723.0,0.0009482802546566814
1126,ZWE,2011,Zimbabwe,0.0,2,Zimbabwe,5.0,1.0,14101.0,Zimbabwe,12894316.0,0.001093582629741663
1127,ZWE,2013,Zimbabwe,0.581587,2,Zimbabwe,6.0,4.0,19091.0,Zimbabwe,13350356.0,0.001429999319868324
1128,ZWE,2014,Zimbabwe,0.022892,3,Zimbabwe,6.0,4.0,19495.0,Zimbabwe,13586681.0,0.001434861096687263
1129,ZWE,2015,Zimbabwe,0.0,1,Zimbabwe,6.0,4.0,19963.0,Zimbabwe,13814629.0,0.0014450623321118504
1130,ZWE,2016,Zimbabwe,0.0,1,Zimbabwe,6.0,4.0,20548.0,Zimbabwe,14030390.0,0.00146453519823754
1131,ZWE,2017,Zimbabwe,0.208932,2,Zimbabwe,6.0,4.0,22040.0,Zimbabwe,14236745.0,0.0015481066774743805
1132,ZWE,2018,Zimbabwe,0.0,1,Zimbabwe,8.0,4.0,24311.0,Zimbabwe,14439018.0,0.0016837017586653054
